"date","consumptionValue"
2012-09-30,92.5296666666667
2012-10-01,92.62
2012-10-02,92.6174193548387
2012-10-03,92.6148387096774
2012-10-04,92.6122580645161
2012-10-05,92.6096774193548
2012-10-06,92.6070967741936
2012-10-07,92.6045161290323
2012-10-08,92.601935483871
2012-10-09,92.5993548387097
2012-10-10,92.5967741935484
2012-10-11,92.5941935483871
2012-10-12,92.5916129032258
2012-10-13,92.5890322580645
2012-10-14,92.5864516129032
2012-10-15,92.5838709677419
2012-10-16,92.5812903225807
2012-10-17,92.5787096774194
2012-10-18,92.5761290322581
2012-10-19,92.5735483870968
2012-10-20,92.5709677419355
2012-10-21,92.5683870967742
2012-10-22,92.5658064516129
2012-10-23,92.5632258064516
2012-10-24,92.5606451612903
2012-10-25,92.558064516129
2012-10-26,92.5554838709677
2012-10-27,92.5529032258065
2012-10-28,92.5503225806452
2012-10-29,92.5477419354839
2012-10-30,92.5451612903226
2012-10-31,92.5425806451613
2012-11-01,92.54
2012-11-02,92.5066666666667
2012-11-03,92.4733333333333
2012-11-04,92.44
2012-11-05,92.4066666666667
2012-11-06,92.3733333333333
2012-11-07,92.34
2012-11-08,92.3066666666667
2012-11-09,92.2733333333333
2012-11-10,92.24
2012-11-11,92.2066666666667
2012-11-12,92.1733333333333
2012-11-13,92.14
2012-11-14,92.1066666666667
2012-11-15,92.0733333333333
2012-11-16,92.04
2012-11-17,92.0066666666667
2012-11-18,91.9733333333333
2012-11-19,91.94
2012-11-20,91.9066666666667
2012-11-21,91.8733333333333
2012-11-22,91.84
2012-11-23,91.8066666666667
2012-11-24,91.7733333333333
2012-11-25,91.74
2012-11-26,91.7066666666667
2012-11-27,91.6733333333333
2012-11-28,91.64
2012-11-29,91.6066666666667
2012-11-30,91.5733333333333
2012-12-01,91.54
2012-12-02,91.5503225806452
2012-12-03,91.5606451612903
2012-12-04,91.5709677419355
2012-12-05,91.5812903225807
2012-12-06,91.5916129032258
2012-12-07,91.601935483871
2012-12-08,91.6122580645161
2012-12-09,91.6225806451613
2012-12-10,91.6329032258065
2012-12-11,91.6432258064516
2012-12-12,91.6535483870968
2012-12-13,91.6638709677419
2012-12-14,91.6741935483871
2012-12-15,91.6845161290323
2012-12-16,91.6948387096774
2012-12-17,91.7051612903226
2012-12-18,91.7154838709677
2012-12-19,91.7258064516129
2012-12-20,91.7361290322581
2012-12-21,91.7464516129032
2012-12-22,91.7567741935484
2012-12-23,91.7670967741935
2012-12-24,91.7774193548387
2012-12-25,91.7877419354839
2012-12-26,91.798064516129
2012-12-27,91.8083870967742
2012-12-28,91.8187096774193
2012-12-29,91.8290322580645
2012-12-30,91.8393548387097
2012-12-31,91.8496774193548
2013-01-01,91.86
2013-01-02,91.8609677419355
2013-01-03,91.861935483871
2013-01-04,91.8629032258064
2013-01-05,91.8638709677419
2013-01-06,91.8648387096774
2013-01-07,91.8658064516129
2013-01-08,91.8667741935484
2013-01-09,91.8677419354839
2013-01-10,91.8687096774194
2013-01-11,91.8696774193548
2013-01-12,91.8706451612903
2013-01-13,91.8716129032258
2013-01-14,91.8725806451613
2013-01-15,91.8735483870968
2013-01-16,91.8745161290323
2013-01-17,91.8754838709677
2013-01-18,91.8764516129032
2013-01-19,91.8774193548387
2013-01-20,91.8783870967742
2013-01-21,91.8793548387097
2013-01-22,91.8803225806452
2013-01-23,91.8812903225806
2013-01-24,91.8822580645161
2013-01-25,91.8832258064516
2013-01-26,91.8841935483871
2013-01-27,91.8851612903226
2013-01-28,91.8861290322581
2013-01-29,91.8870967741936
2013-01-30,91.888064516129
2013-01-31,91.8890322580645
2013-02-01,91.89
2013-02-02,91.8417857142857
2013-02-03,91.7935714285714
2013-02-04,91.7453571428571
2013-02-05,91.6971428571429
2013-02-06,91.6489285714286
2013-02-07,91.6007142857143
2013-02-08,91.5525
2013-02-09,91.5042857142857
2013-02-10,91.4560714285714
2013-02-11,91.4078571428571
2013-02-12,91.3596428571429
2013-02-13,91.3114285714286
2013-02-14,91.2632142857143
2013-02-15,91.215
2013-02-16,91.1667857142857
2013-02-17,91.1185714285714
2013-02-18,91.0703571428571
2013-02-19,91.0221428571429
2013-02-20,90.9739285714286
2013-02-21,90.9257142857143
2013-02-22,90.8775
2013-02-23,90.8292857142857
2013-02-24,90.7810714285714
2013-02-25,90.7328571428571
2013-02-26,90.6846428571429
2013-02-27,90.6364285714286
2013-02-28,90.5882142857143
2013-03-01,90.54
2013-03-02,90.5635483870968
2013-03-03,90.5870967741936
2013-03-04,90.6106451612903
2013-03-05,90.6341935483871
2013-03-06,90.6577419354839
2013-03-07,90.6812903225807
2013-03-08,90.7048387096774
2013-03-09,90.7283870967742
2013-03-10,90.751935483871
2013-03-11,90.7754838709677
2013-03-12,90.7990322580645
2013-03-13,90.8225806451613
2013-03-14,90.8461290322581
2013-03-15,90.8696774193548
2013-03-16,90.8932258064516
2013-03-17,90.9167741935484
2013-03-18,90.9403225806452
2013-03-19,90.9638709677419
2013-03-20,90.9874193548387
2013-03-21,91.0109677419355
2013-03-22,91.0345161290323
2013-03-23,91.058064516129
2013-03-24,91.0816129032258
2013-03-25,91.1051612903226
2013-03-26,91.1287096774194
2013-03-27,91.1522580645161
2013-03-28,91.1758064516129
2013-03-29,91.1993548387097
2013-03-30,91.2229032258064
2013-03-31,91.2464516129032
2013-04-01,91.27
2013-04-02,91.2806666666667
2013-04-03,91.2913333333333
2013-04-04,91.302
2013-04-05,91.3126666666667
2013-04-06,91.3233333333333
2013-04-07,91.334
2013-04-08,91.3446666666667
2013-04-09,91.3553333333333
2013-04-10,91.366
2013-04-11,91.3766666666667
2013-04-12,91.3873333333333
2013-04-13,91.398
2013-04-14,91.4086666666667
2013-04-15,91.4193333333333
2013-04-16,91.43
2013-04-17,91.4406666666667
2013-04-18,91.4513333333333
2013-04-19,91.462
2013-04-20,91.4726666666667
2013-04-21,91.4833333333333
2013-04-22,91.494
2013-04-23,91.5046666666667
2013-04-24,91.5153333333333
2013-04-25,91.526
2013-04-26,91.5366666666667
2013-04-27,91.5473333333333
2013-04-28,91.558
2013-04-29,91.5686666666667
2013-04-30,91.5793333333333
2013-05-01,91.59
2013-05-02,91.6022580645161
2013-05-03,91.6145161290323
2013-05-04,91.6267741935484
2013-05-05,91.6390322580645
2013-05-06,91.6512903225806
2013-05-07,91.6635483870968
2013-05-08,91.6758064516129
2013-05-09,91.688064516129
2013-05-10,91.7003225806452
2013-05-11,91.7125806451613
2013-05-12,91.7248387096774
2013-05-13,91.7370967741935
2013-05-14,91.7493548387097
2013-05-15,91.7616129032258
2013-05-16,91.7738709677419
2013-05-17,91.7861290322581
2013-05-18,91.7983870967742
2013-05-19,91.8106451612903
2013-05-20,91.8229032258065
2013-05-21,91.8351612903226
2013-05-22,91.8474193548387
2013-05-23,91.8596774193548
2013-05-24,91.871935483871
2013-05-25,91.8841935483871
2013-05-26,91.8964516129032
2013-05-27,91.9087096774194
2013-05-28,91.9209677419355
2013-05-29,91.9332258064516
2013-05-30,91.9454838709677
2013-05-31,91.9577419354839
2013-06-01,91.97
2013-06-02,92.0363333333333
2013-06-03,92.1026666666667
2013-06-04,92.169
2013-06-05,92.2353333333333
2013-06-06,92.3016666666667
2013-06-07,92.368
2013-06-08,92.4343333333333
2013-06-09,92.5006666666667
2013-06-10,92.567
2013-06-11,92.6333333333333
2013-06-12,92.6996666666667
2013-06-13,92.766
2013-06-14,92.8323333333333
2013-06-15,92.8986666666667
2013-06-16,92.965
2013-06-17,93.0313333333333
2013-06-18,93.0976666666667
2013-06-19,93.164
2013-06-20,93.2303333333333
2013-06-21,93.2966666666667
2013-06-22,93.363
2013-06-23,93.4293333333333
2013-06-24,93.4956666666667
2013-06-25,93.562
2013-06-26,93.6283333333333
2013-06-27,93.6946666666667
2013-06-28,93.761
2013-06-29,93.8273333333333
2013-06-30,93.8936666666667
2013-07-01,93.96
2013-07-02,93.8935483870968
2013-07-03,93.8270967741935
2013-07-04,93.7606451612903
2013-07-05,93.6941935483871
2013-07-06,93.6277419354839
2013-07-07,93.5612903225806
2013-07-08,93.4948387096774
2013-07-09,93.4283870967742
2013-07-10,93.361935483871
2013-07-11,93.2954838709677
2013-07-12,93.2290322580645
2013-07-13,93.1625806451613
2013-07-14,93.0961290322581
2013-07-15,93.0296774193548
2013-07-16,92.9632258064516
2013-07-17,92.8967741935484
2013-07-18,92.8303225806452
2013-07-19,92.7638709677419
2013-07-20,92.6974193548387
2013-07-21,92.6309677419355
2013-07-22,92.5645161290323
2013-07-23,92.498064516129
2013-07-24,92.4316129032258
2013-07-25,92.3651612903226
2013-07-26,92.2987096774194
2013-07-27,92.2322580645161
2013-07-28,92.1658064516129
2013-07-29,92.0993548387097
2013-07-30,92.0329032258065
2013-07-31,91.9664516129032
2013-08-01,91.9
2013-08-02,91.9083870967742
2013-08-03,91.9167741935484
2013-08-04,91.9251612903226
2013-08-05,91.9335483870968
2013-08-06,91.941935483871
2013-08-07,91.9503225806452
2013-08-08,91.9587096774194
2013-08-09,91.9670967741935
2013-08-10,91.9754838709678
2013-08-11,91.9838709677419
2013-08-12,91.9922580645161
2013-08-13,92.0006451612903
2013-08-14,92.0090322580645
2013-08-15,92.0174193548387
2013-08-16,92.0258064516129
2013-08-17,92.0341935483871
2013-08-18,92.0425806451613
2013-08-19,92.0509677419355
2013-08-20,92.0593548387097
2013-08-21,92.0677419354839
2013-08-22,92.0761290322581
2013-08-23,92.0845161290323
2013-08-24,92.0929032258065
2013-08-25,92.1012903225806
2013-08-26,92.1096774193548
2013-08-27,92.118064516129
2013-08-28,92.1264516129032
2013-08-29,92.1348387096774
2013-08-30,92.1432258064516
2013-08-31,92.1516129032258
2013-09-01,92.16
2013-09-02,92.158
2013-09-03,92.156
2013-09-04,92.154
2013-09-05,92.152
2013-09-06,92.15
2013-09-07,92.148
2013-09-08,92.146
2013-09-09,92.144
2013-09-10,92.142
2013-09-11,92.14
2013-09-12,92.138
2013-09-13,92.136
2013-09-14,92.134
2013-09-15,92.132
2013-09-16,92.13
2013-09-17,92.128
2013-09-18,92.126
2013-09-19,92.124
2013-09-20,92.122
2013-09-21,92.12
2013-09-22,92.118
2013-09-23,92.116
2013-09-24,92.114
2013-09-25,92.112
2013-09-26,92.11
2013-09-27,92.108
2013-09-28,92.106
2013-09-29,92.104
2013-09-30,92.102
2013-10-01,92.1
2013-10-02,92.1538709677419
2013-10-03,92.2077419354839
2013-10-04,92.2616129032258
2013-10-05,92.3154838709677
2013-10-06,92.3693548387097
2013-10-07,92.4232258064516
2013-10-08,92.4770967741935
2013-10-09,92.5309677419355
2013-10-10,92.5848387096774
2013-10-11,92.6387096774194
2013-10-12,92.6925806451613
2013-10-13,92.7464516129032
2013-10-14,92.8003225806452
2013-10-15,92.8541935483871
2013-10-16,92.908064516129
2013-10-17,92.961935483871
2013-10-18,93.0158064516129
2013-10-19,93.0696774193548
2013-10-20,93.1235483870968
2013-10-21,93.1774193548387
2013-10-22,93.2312903225806
2013-10-23,93.2851612903226
2013-10-24,93.3390322580645
2013-10-25,93.3929032258064
2013-10-26,93.4467741935484
2013-10-27,93.5006451612903
2013-10-28,93.5545161290323
2013-10-29,93.6083870967742
2013-10-30,93.6622580645161
2013-10-31,93.7161290322581
2013-11-01,93.77
2013-11-02,93.7646666666667
2013-11-03,93.7593333333333
2013-11-04,93.754
2013-11-05,93.7486666666667
2013-11-06,93.7433333333333
2013-11-07,93.738
2013-11-08,93.7326666666667
2013-11-09,93.7273333333333
2013-11-10,93.722
2013-11-11,93.7166666666667
2013-11-12,93.7113333333333
2013-11-13,93.706
2013-11-14,93.7006666666667
2013-11-15,93.6953333333333
2013-11-16,93.69
2013-11-17,93.6846666666667
2013-11-18,93.6793333333333
2013-11-19,93.674
2013-11-20,93.6686666666667
2013-11-21,93.6633333333333
2013-11-22,93.658
2013-11-23,93.6526666666667
2013-11-24,93.6473333333333
2013-11-25,93.642
2013-11-26,93.6366666666667
2013-11-27,93.6313333333333
2013-11-28,93.626
2013-11-29,93.6206666666667
2013-11-30,93.6153333333333
2013-12-01,93.61
2013-12-02,93.5803225806452
2013-12-03,93.5506451612903
2013-12-04,93.5209677419355
2013-12-05,93.4912903225806
2013-12-06,93.4616129032258
2013-12-07,93.431935483871
2013-12-08,93.4022580645161
2013-12-09,93.3725806451613
2013-12-10,93.3429032258065
2013-12-11,93.3132258064516
2013-12-12,93.2835483870968
2013-12-13,93.2538709677419
2013-12-14,93.2241935483871
2013-12-15,93.1945161290323
2013-12-16,93.1648387096774
2013-12-17,93.1351612903226
2013-12-18,93.1054838709677
2013-12-19,93.0758064516129
2013-12-20,93.0461290322581
2013-12-21,93.0164516129032
2013-12-22,92.9867741935484
2013-12-23,92.9570967741935
2013-12-24,92.9274193548387
2013-12-25,92.8977419354839
2013-12-26,92.868064516129
2013-12-27,92.8383870967742
2013-12-28,92.8087096774194
2013-12-29,92.7790322580645
2013-12-30,92.7493548387097
2013-12-31,92.7196774193548
2014-01-01,92.69
2014-01-02,92.7312903225806
2014-01-03,92.7725806451613
2014-01-04,92.8138709677419
2014-01-05,92.8551612903226
2014-01-06,92.8964516129032
2014-01-07,92.9377419354839
2014-01-08,92.9790322580645
2014-01-09,93.0203225806452
2014-01-10,93.0616129032258
2014-01-11,93.1029032258064
2014-01-12,93.1441935483871
2014-01-13,93.1854838709677
2014-01-14,93.2267741935484
2014-01-15,93.268064516129
2014-01-16,93.3093548387097
2014-01-17,93.3506451612903
2014-01-18,93.391935483871
2014-01-19,93.4332258064516
2014-01-20,93.4745161290323
2014-01-21,93.5158064516129
2014-01-22,93.5570967741936
2014-01-23,93.5983870967742
2014-01-24,93.6396774193548
2014-01-25,93.6809677419355
2014-01-26,93.7222580645161
2014-01-27,93.7635483870968
2014-01-28,93.8048387096774
2014-01-29,93.8461290322581
2014-01-30,93.8874193548387
2014-01-31,93.9287096774193
2014-02-01,93.97
2014-02-02,93.8785714285714
2014-02-03,93.7871428571429
2014-02-04,93.6957142857143
2014-02-05,93.6042857142857
2014-02-06,93.5128571428571
2014-02-07,93.4214285714286
2014-02-08,93.33
2014-02-09,93.2385714285714
2014-02-10,93.1471428571429
2014-02-11,93.0557142857143
2014-02-12,92.9642857142857
2014-02-13,92.8728571428571
2014-02-14,92.7814285714286
2014-02-15,92.69
2014-02-16,92.5985714285714
2014-02-17,92.5071428571429
2014-02-18,92.4157142857143
2014-02-19,92.3242857142857
2014-02-20,92.2328571428571
2014-02-21,92.1414285714286
2014-02-22,92.05
2014-02-23,91.9585714285714
2014-02-24,91.8671428571429
2014-02-25,91.7757142857143
2014-02-26,91.6842857142857
2014-02-27,91.5928571428571
2014-02-28,91.5014285714286
2014-03-01,91.41
2014-03-02,91.4687096774194
2014-03-03,91.5274193548387
2014-03-04,91.5861290322581
2014-03-05,91.6448387096774
2014-03-06,91.7035483870968
2014-03-07,91.7622580645161
2014-03-08,91.8209677419355
2014-03-09,91.8796774193548
2014-03-10,91.9383870967742
2014-03-11,91.9970967741936
2014-03-12,92.0558064516129
2014-03-13,92.1145161290323
2014-03-14,92.1732258064516
2014-03-15,92.231935483871
2014-03-16,92.2906451612903
2014-03-17,92.3493548387097
2014-03-18,92.408064516129
2014-03-19,92.4667741935484
2014-03-20,92.5254838709677
2014-03-21,92.5841935483871
2014-03-22,92.6429032258064
2014-03-23,92.7016129032258
2014-03-24,92.7603225806452
2014-03-25,92.8190322580645
2014-03-26,92.8777419354839
2014-03-27,92.9364516129032
2014-03-28,92.9951612903226
2014-03-29,93.0538709677419
2014-03-30,93.1125806451613
2014-03-31,93.1712903225806
2014-04-01,93.23
2014-04-02,93.203
2014-04-03,93.176
2014-04-04,93.149
2014-04-05,93.122
2014-04-06,93.095
2014-04-07,93.068
2014-04-08,93.041
2014-04-09,93.014
2014-04-10,92.987
2014-04-11,92.96
2014-04-12,92.933
2014-04-13,92.906
2014-04-14,92.879
2014-04-15,92.852
2014-04-16,92.825
2014-04-17,92.798
2014-04-18,92.771
2014-04-19,92.744
2014-04-20,92.717
2014-04-21,92.69
2014-04-22,92.663
2014-04-23,92.636
2014-04-24,92.609
2014-04-25,92.582
2014-04-26,92.555
2014-04-27,92.528
2014-04-28,92.501
2014-04-29,92.474
2014-04-30,92.447
2014-05-01,92.42
2014-05-02,92.4467741935484
2014-05-03,92.4735483870968
2014-05-04,92.5003225806452
2014-05-05,92.5270967741936
2014-05-06,92.5538709677419
2014-05-07,92.5806451612903
2014-05-08,92.6074193548387
2014-05-09,92.6341935483871
2014-05-10,92.6609677419355
2014-05-11,92.6877419354839
2014-05-12,92.7145161290323
2014-05-13,92.7412903225807
2014-05-14,92.768064516129
2014-05-15,92.7948387096774
2014-05-16,92.8216129032258
2014-05-17,92.8483870967742
2014-05-18,92.8751612903226
2014-05-19,92.901935483871
2014-05-20,92.9287096774193
2014-05-21,92.9554838709677
2014-05-22,92.9822580645161
2014-05-23,93.0090322580645
2014-05-24,93.0358064516129
2014-05-25,93.0625806451613
2014-05-26,93.0893548387097
2014-05-27,93.1161290322581
2014-05-28,93.1429032258064
2014-05-29,93.1696774193548
2014-05-30,93.1964516129032
2014-05-31,93.2232258064516
2014-06-01,93.25
2014-06-02,93.2636666666667
2014-06-03,93.2773333333333
2014-06-04,93.291
2014-06-05,93.3046666666667
2014-06-06,93.3183333333333
2014-06-07,93.332
2014-06-08,93.3456666666667
2014-06-09,93.3593333333333
2014-06-10,93.373
2014-06-11,93.3866666666667
2014-06-12,93.4003333333333
2014-06-13,93.414
2014-06-14,93.4276666666667
2014-06-15,93.4413333333333
2014-06-16,93.455
2014-06-17,93.4686666666667
2014-06-18,93.4823333333333
2014-06-19,93.496
2014-06-20,93.5096666666667
2014-06-21,93.5233333333333
2014-06-22,93.537
2014-06-23,93.5506666666667
2014-06-24,93.5643333333333
2014-06-25,93.578
2014-06-26,93.5916666666667
2014-06-27,93.6053333333333
2014-06-28,93.619
2014-06-29,93.6326666666667
2014-06-30,93.6463333333333
2014-07-01,93.66
2014-07-02,93.6551612903226
2014-07-03,93.6503225806452
2014-07-04,93.6454838709677
2014-07-05,93.6406451612903
2014-07-06,93.6358064516129
2014-07-07,93.6309677419355
2014-07-08,93.6261290322581
2014-07-09,93.6212903225806
2014-07-10,93.6164516129032
2014-07-11,93.6116129032258
2014-07-12,93.6067741935484
2014-07-13,93.601935483871
2014-07-14,93.5970967741935
2014-07-15,93.5922580645161
2014-07-16,93.5874193548387
2014-07-17,93.5825806451613
2014-07-18,93.5777419354839
2014-07-19,93.5729032258065
2014-07-20,93.568064516129
2014-07-21,93.5632258064516
2014-07-22,93.5583870967742
2014-07-23,93.5535483870968
2014-07-24,93.5487096774194
2014-07-25,93.5438709677419
2014-07-26,93.5390322580645
2014-07-27,93.5341935483871
2014-07-28,93.5293548387097
2014-07-29,93.5245161290323
2014-07-30,93.5196774193548
2014-07-31,93.5148387096774
2014-08-01,93.51
2014-08-02,93.5603225806452
2014-08-03,93.6106451612903
2014-08-04,93.6609677419355
2014-08-05,93.7112903225807
2014-08-06,93.7616129032258
2014-08-07,93.811935483871
2014-08-08,93.8622580645161
2014-08-09,93.9125806451613
2014-08-10,93.9629032258065
2014-08-11,94.0132258064516
2014-08-12,94.0635483870968
2014-08-13,94.1138709677419
2014-08-14,94.1641935483871
2014-08-15,94.2145161290323
2014-08-16,94.2648387096774
2014-08-17,94.3151612903226
2014-08-18,94.3654838709677
2014-08-19,94.4158064516129
2014-08-20,94.4661290322581
2014-08-21,94.5164516129032
2014-08-22,94.5667741935484
2014-08-23,94.6170967741935
2014-08-24,94.6674193548387
2014-08-25,94.7177419354839
2014-08-26,94.768064516129
2014-08-27,94.8183870967742
2014-08-28,94.8687096774193
2014-08-29,94.9190322580645
2014-08-30,94.9693548387097
2014-08-31,95.0196774193548
2014-09-01,95.07
2014-09-02,95.0213333333333
2014-09-03,94.9726666666667
2014-09-04,94.924
2014-09-05,94.8753333333333
2014-09-06,94.8266666666667
2014-09-07,94.778
2014-09-08,94.7293333333333
2014-09-09,94.6806666666667
2014-09-10,94.632
2014-09-11,94.5833333333333
2014-09-12,94.5346666666667
2014-09-13,94.486
2014-09-14,94.4373333333333
2014-09-15,94.3886666666667
2014-09-16,94.34
2014-09-17,94.2913333333333
2014-09-18,94.2426666666667
2014-09-19,94.194
2014-09-20,94.1453333333333
2014-09-21,94.0966666666667
2014-09-22,94.048
2014-09-23,93.9993333333333
2014-09-24,93.9506666666667
2014-09-25,93.902
2014-09-26,93.8533333333333
2014-09-27,93.8046666666667
2014-09-28,93.756
2014-09-29,93.7073333333333
2014-09-30,93.6586666666667
2014-10-01,93.61
2014-10-02,93.6067741935484
2014-10-03,93.6035483870968
2014-10-04,93.6003225806452
2014-10-05,93.5970967741935
2014-10-06,93.5938709677419
2014-10-07,93.5906451612903
2014-10-08,93.5874193548387
2014-10-09,93.5841935483871
2014-10-10,93.5809677419355
2014-10-11,93.5777419354839
2014-10-12,93.5745161290323
2014-10-13,93.5712903225807
2014-10-14,93.568064516129
2014-10-15,93.5648387096774
2014-10-16,93.5616129032258
2014-10-17,93.5583870967742
2014-10-18,93.5551612903226
2014-10-19,93.551935483871
2014-10-20,93.5487096774194
2014-10-21,93.5454838709677
2014-10-22,93.5422580645161
2014-10-23,93.5390322580645
2014-10-24,93.5358064516129
2014-10-25,93.5325806451613
2014-10-26,93.5293548387097
2014-10-27,93.5261290322581
2014-10-28,93.5229032258065
2014-10-29,93.5196774193548
2014-10-30,93.5164516129032
2014-10-31,93.5132258064516
2014-11-01,93.51
2014-11-02,93.6123333333333
2014-11-03,93.7146666666667
2014-11-04,93.817
2014-11-05,93.9193333333333
2014-11-06,94.0216666666667
2014-11-07,94.124
2014-11-08,94.2263333333333
2014-11-09,94.3286666666667
2014-11-10,94.431
2014-11-11,94.5333333333333
2014-11-12,94.6356666666667
2014-11-13,94.738
2014-11-14,94.8403333333333
2014-11-15,94.9426666666667
2014-11-16,95.045
2014-11-17,95.1473333333333
2014-11-18,95.2496666666667
2014-11-19,95.352
2014-11-20,95.4543333333333
2014-11-21,95.5566666666667
2014-11-22,95.659
2014-11-23,95.7613333333333
2014-11-24,95.8636666666667
2014-11-25,95.966
2014-11-26,96.0683333333333
2014-11-27,96.1706666666667
2014-11-28,96.273
2014-11-29,96.3753333333333
2014-11-30,96.4776666666667
2014-12-01,96.58
2014-12-02,96.471935483871
2014-12-03,96.3638709677419
2014-12-04,96.2558064516129
2014-12-05,96.1477419354839
2014-12-06,96.0396774193548
2014-12-07,95.9316129032258
2014-12-08,95.8235483870968
2014-12-09,95.7154838709677
2014-12-10,95.6074193548387
2014-12-11,95.4993548387097
2014-12-12,95.3912903225806
2014-12-13,95.2832258064516
2014-12-14,95.1751612903226
2014-12-15,95.0670967741935
2014-12-16,94.9590322580645
2014-12-17,94.8509677419355
2014-12-18,94.7429032258065
2014-12-19,94.6348387096774
2014-12-20,94.5267741935484
2014-12-21,94.4187096774194
2014-12-22,94.3106451612903
2014-12-23,94.2025806451613
2014-12-24,94.0945161290323
2014-12-25,93.9864516129032
2014-12-26,93.8783870967742
2014-12-27,93.7703225806452
2014-12-28,93.6622580645161
2014-12-29,93.5541935483871
2014-12-30,93.4461290322581
2014-12-31,93.338064516129
2015-01-01,93.23
2015-01-02,93.3325806451613
2015-01-03,93.4351612903226
2015-01-04,93.5377419354839
2015-01-05,93.6403225806452
2015-01-06,93.7429032258065
2015-01-07,93.8454838709677
2015-01-08,93.948064516129
2015-01-09,94.0506451612903
2015-01-10,94.1532258064516
2015-01-11,94.2558064516129
2015-01-12,94.3583870967742
2015-01-13,94.4609677419355
2015-01-14,94.5635483870968
2015-01-15,94.6661290322581
2015-01-16,94.7687096774194
2015-01-17,94.8712903225806
2015-01-18,94.9738709677419
2015-01-19,95.0764516129032
2015-01-20,95.1790322580645
2015-01-21,95.2816129032258
2015-01-22,95.3841935483871
2015-01-23,95.4867741935484
2015-01-24,95.5893548387097
2015-01-25,95.691935483871
2015-01-26,95.7945161290323
2015-01-27,95.8970967741935
2015-01-28,95.9996774193548
2015-01-29,96.1022580645161
2015-01-30,96.2048387096774
2015-01-31,96.3074193548387
2015-02-01,96.41
2015-02-02,96.3085714285714
2015-02-03,96.2071428571429
2015-02-04,96.1057142857143
2015-02-05,96.0042857142857
2015-02-06,95.9028571428571
2015-02-07,95.8014285714286
2015-02-08,95.7
2015-02-09,95.5985714285714
2015-02-10,95.4971428571428
2015-02-11,95.3957142857143
2015-02-12,95.2942857142857
2015-02-13,95.1928571428571
2015-02-14,95.0914285714286
2015-02-15,94.99
2015-02-16,94.8885714285714
2015-02-17,94.7871428571429
2015-02-18,94.6857142857143
2015-02-19,94.5842857142857
2015-02-20,94.4828571428571
2015-02-21,94.3814285714286
2015-02-22,94.28
2015-02-23,94.1785714285714
2015-02-24,94.0771428571428
2015-02-25,93.9757142857143
2015-02-26,93.8742857142857
2015-02-27,93.7728571428571
2015-02-28,93.6714285714286
2015-03-01,93.57
2015-03-02,93.6290322580645
2015-03-03,93.688064516129
2015-03-04,93.7470967741935
2015-03-05,93.8061290322581
2015-03-06,93.8651612903226
2015-03-07,93.9241935483871
2015-03-08,93.9832258064516
2015-03-09,94.0422580645161
2015-03-10,94.1012903225806
2015-03-11,94.1603225806452
2015-03-12,94.2193548387097
2015-03-13,94.2783870967742
2015-03-14,94.3374193548387
2015-03-15,94.3964516129032
2015-03-16,94.4554838709677
2015-03-17,94.5145161290323
2015-03-18,94.5735483870968
2015-03-19,94.6325806451613
2015-03-20,94.6916129032258
2015-03-21,94.7506451612903
2015-03-22,94.8096774193548
2015-03-23,94.8687096774194
2015-03-24,94.9277419354839
2015-03-25,94.9867741935484
2015-03-26,95.0458064516129
2015-03-27,95.1048387096774
2015-03-28,95.1638709677419
2015-03-29,95.2229032258065
2015-03-30,95.281935483871
2015-03-31,95.3409677419355
2015-04-01,95.4
2015-04-02,95.3093333333333
2015-04-03,95.2186666666667
2015-04-04,95.128
2015-04-05,95.0373333333333
2015-04-06,94.9466666666667
2015-04-07,94.856
2015-04-08,94.7653333333333
2015-04-09,94.6746666666667
2015-04-10,94.584
2015-04-11,94.4933333333333
2015-04-12,94.4026666666667
2015-04-13,94.312
2015-04-14,94.2213333333333
2015-04-15,94.1306666666667
2015-04-16,94.04
2015-04-17,93.9493333333333
2015-04-18,93.8586666666667
2015-04-19,93.768
2015-04-20,93.6773333333333
2015-04-21,93.5866666666667
2015-04-22,93.496
2015-04-23,93.4053333333333
2015-04-24,93.3146666666667
2015-04-25,93.224
2015-04-26,93.1333333333333
2015-04-27,93.0426666666667
2015-04-28,92.952
2015-04-29,92.8613333333333
2015-04-30,92.7706666666667
2015-05-01,92.68
2015-05-02,92.8329032258065
2015-05-03,92.9858064516129
2015-05-04,93.1387096774194
2015-05-05,93.2916129032258
2015-05-06,93.4445161290323
2015-05-07,93.5974193548387
2015-05-08,93.7503225806452
2015-05-09,93.9032258064516
2015-05-10,94.0561290322581
2015-05-11,94.2090322580645
2015-05-12,94.361935483871
2015-05-13,94.5148387096774
2015-05-14,94.6677419354839
2015-05-15,94.8206451612903
2015-05-16,94.9735483870968
2015-05-17,95.1264516129032
2015-05-18,95.2793548387097
2015-05-19,95.4322580645161
2015-05-20,95.5851612903226
2015-05-21,95.738064516129
2015-05-22,95.8909677419355
2015-05-23,96.0438709677419
2015-05-24,96.1967741935484
2015-05-25,96.3496774193548
2015-05-26,96.5025806451613
2015-05-27,96.6554838709677
2015-05-28,96.8083870967742
2015-05-29,96.9612903225807
2015-05-30,97.1141935483871
2015-05-31,97.2670967741935
2015-06-01,97.42
2015-06-02,97.4223333333333
2015-06-03,97.4246666666667
2015-06-04,97.427
2015-06-05,97.4293333333333
2015-06-06,97.4316666666667
2015-06-07,97.434
